order_id,customer_id,order_date,order_time,order_revenue,item_serial,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
1098527,187227,2022-07-30,09:17:00,20.0,68336,small,greater_london,29,30,July,2022,Q3
1098533,765862,2022-07-31,03:48:00,20.0,64661,small,north_east,294,30,July,2022,Q3
1098534,104011,2022-07-31,06:06:00,100.0,75855,large,south_west,251,30,July,2022,Q3
1098535,630202,2022-07-31,11:59:00,100.0,91242,large,south_west,271,30,July,2022,Q3
1098536,509698,2022-07-31,15:07:00,20.0,58404,small,north_east,246,30,July,2022,Q3
1098537,940939,2022-07-31,20:32:00,100.0,85909,large,south_east,71,30,July,2022,Q3
1098543,233983,2022-08-01,23:32:00,20.0,42622,small,south_west,66,31,August,2022,Q3
1098542,253616,2022-08-01,22:56:00,20.0,16821,small,south_wales,249,31,August,2022,Q3
1098541,390149,2022-08-01,17:27:00,20.0,12722,small,south_east,78,31,August,2022,Q3
1098539,537667,2022-08-01,04:22:00,20.0,6853,small,south_west,278,31,August,2022,Q3
1098538,847873,2022-08-01,04:20:00,20.0,7641,small,south_east,64,31,August,2022,Q3
1098540,398615,2022-08-01,11:38:00,100.0,77503,large,south_east,56,31,August,2022,Q3
1098544,592327,2022-08-02,07:13:00,20.0,25998,small,south_east,57,31,August,2022,Q3
1098545,120798,2022-08-02,09:25:00,20.0,56024,small,south_east,58,31,August,2022,Q3
1098546,521511,2022-08-02,11:34:00,100.0,95647,large,greater_london,45,31,August,2022,Q3
1098547,822951,2022-08-02,18:58:00,20.0,53044,small,south_east,49,31,August,2022,Q3
1098548,278129,2022-08-02,22:05:00,20.0,62399,small,greater_london,6,31,August,2022,Q3
1098553,868205,2022-08-03,22:52:00,20.0,26653,small,east_midlands,49,31,August,2022,Q3
1098549,270260,2022-08-03,04:42:00,20.0,22593,small,south_east,40,31,August,2022,Q3
1098550,745063,2022-08-03,07:50:00,100.0,94240,large,south_west,300,31,August,2022,Q3
1098551,669173,2022-08-03,11:54:00,100.0,91237,large,south_west,192,31,August,2022,Q3
1098552,103222,2022-08-03,16:12:00,100.0,97901,large,south_wales,222,31,August,2022,Q3
1098556,822532,2022-08-04,18:54:00,20.0,47868,small,north_east,182,31,August,2022,Q3
1098557,495835,2022-08-04,21:59:00,20.0,61429,small,south_east,51,31,August,2022,Q3
1098554,814566,2022-08-04,06:16:00,20.0,64037,small,south_east,53,31,August,2022,Q3
1098555,308177,2022-08-04,14:05:00,100.0,87554,large,west_midlands,142,31,August,2022,Q3
1098563,757809,2022-08-05,13:57:00,20.0,39887,small,south_east,48,31,August,2022,Q3
1098562,232984,2022-08-05,10:38:00,100.0,76187,large,east_midlands,71,31,August,2022,Q3
1098561,103969,2022-08-05,10:30:00,20.0,49690,small,south_east,65,31,August,2022,Q3
1098564,331144,2022-08-05,20:43:00,20.0,59178,small,south_east,45,31,August,2022,Q3
1098559,295045,2022-08-05,02:55:00,20.0,42569,small,south_east,44,31,August,2022,Q3
1098558,886514,2022-08-05,00:47:00,20.0,33676,small,south_wales,236,31,August,2022,Q3
1098560,227422,2022-08-05,08:11:00,100.0,87240,large,north_east,206,31,August,2022,Q3
1098565,103222,2022-08-06,02:49:00,20.0,5378,small,greater_london,28,31,August,2022,Q3
1098566,456012,2022-08-06,10:39:00,100.0,98756,large,greater_london,18,31,August,2022,Q3
1098567,641901,2022-08-06,15:00:00,20.0,46477,small,east_midlands,91,31,August,2022,Q3
1098568,518392,2022-08-06,19:07:00,100.0,93590,large,south_wales,214,31,August,2022,Q3
1098569,667580,2022-08-06,20:28:00,20.0,11332,small,greater_london,29,31,August,2022,Q3
1098575,491885,2022-08-07,19:03:00,100.0,82121,large,south_west,137,31,August,2022,Q3
1098576,261001,2022-08-07,22:30:00,20.0,73788,small,greater_london,8,31,August,2022,Q3
1098574,798088,2022-08-07,15:14:00,20.0,18632,small,south_east,50,31,August,2022,Q3
1098570,586453,2022-08-07,00:27:00,100.0,88267,large,south_west,105,31,August,2022,Q3
1098572,984187,2022-08-07,05:08:00,20.0,43586,small,greater_london,43,31,August,2022,Q3
1098571,321603,2022-08-07,03:45:00,100.0,79308,large,south_wales,187,31,August,2022,Q3
1098573,849835,2022-08-07,12:50:00,100.0,91466,large,south_east,64,31,August,2022,Q3
1098577,160383,2022-08-08,00:05:00,20.0,32540,small,greater_london,42,32,August,2022,Q3
1098578,333472,2022-08-08,05:19:00,20.0,2359,small,south_west,289,32,August,2022,Q3
1098579,669753,2022-08-08,07:53:00,20.0,63718,small,greater_london,10,32,August,2022,Q3
1098580,103222,2022-08-08,11:21:00,20.0,59011,small,south_west,146,32,August,2022,Q3
1098581,621853,2022-08-08,13:46:00,20.0,20083,small,greater_london,36,32,August,2022,Q3
1098582,870547,2022-08-08,15:05:00,20.0,35819,small,greater_london,18,32,August,2022,Q3
1098583,272398,2022-08-08,21:27:00,20.0,72687,small,greater_london,34,32,August,2022,Q3
1098588,332223,2022-08-09,18:04:00,100.0,86493,large,south_east,44,32,August,2022,Q3
1098587,288186,2022-08-09,11:20:00,100.0,87068,large,east_midlands,51,32,August,2022,Q3
1098589,103796,2022-08-09,23:52:00,20.0,27381,small,east_midlands,43,32,August,2022,Q3
1098585,302382,2022-08-09,05:41:00,20.0,55545,small,south_east,77,32,August,2022,Q3
1098584,239229,2022-08-09,00:05:00,20.0,62224,small,west_midlands,80,32,August,2022,Q3
1098586,591894,2022-08-09,07:10:00,20.0,68998,small,greater_london,11,32,August,2022,Q3
1098595,100131,2022-08-10,22:30:00,20.0,69455,small,greater_london,6,32,August,2022,Q3
1098594,855017,2022-08-10,21:52:00,20.0,50784,small,south_wales,239,32,August,2022,Q3
1098593,478027,2022-08-10,16:57:00,20.0,18304,small,greater_london,38,32,August,2022,Q3
1098590,760421,2022-08-10,05:40:00,20.0,63347,small,greater_london,9,32,August,2022,Q3
1098591,289900,2022-08-10,09:04:00,100.0,79819,large,south_wales,247,32,August,2022,Q3
1098592,616704,2022-08-10,10:05:00,20.0,29089,small,north_wales,179,32,August,2022,Q3
1098596,588583,2022-08-11,02:51:00,20.0,38767,small,south_wales,231,32,August,2022,Q3
1098597,723563,2022-08-11,04:49:00,20.0,52314,small,south_east,73,32,August,2022,Q3
1098598,495076,2022-08-11,08:25:00,20.0,5867,small,west_midlands,154,32,August,2022,Q3
1098599,127224,2022-08-11,11:49:00,100.0,84845,large,south_west,111,32,August,2022,Q3
1098600,104011,2022-08-11,16:31:00,20.0,44765,small,south_west,206,32,August,2022,Q3
1098601,482997,2022-08-11,19:43:00,20.0,38602,small,greater_london,41,32,August,2022,Q3
1098602,100131,2022-08-11,22:32:00,20.0,38799,small,greater_london,27,32,August,2022,Q3
1098603,809847,2022-08-12,00:04:00,20.0,54670,small,east_midlands,120,32,August,2022,Q3
1098604,920516,2022-08-12,04:02:00,20.0,25116,small,greater_london,15,32,August,2022,Q3
1098605,103222,2022-08-12,10:35:00,100.0,94472,large,east_midlands,112,32,August,2022,Q3
1098606,103222,2022-08-12,17:57:00,20.0,49964,small,greater_london,49,32,August,2022,Q3
1098607,236564,2022-08-12,22:19:00,20.0,18162,small,south_east,67,32,August,2022,Q3
1098613,990198,2022-08-13,22:37:00,20.0,12796,small,south_east,68,32,August,2022,Q3
1098612,221544,2022-08-13,14:55:00,20.0,73939,small,greater_london,29,32,August,2022,Q3
1098611,671466,2022-08-13,11:14:00,100.0,96790,large,south_wales,194,32,August,2022,Q3
1098609,623494,2022-08-13,06:20:00,100.0,98314,large,south_east,79,32,August,2022,Q3
1098610,103222,2022-08-13,06:28:00,20.0,72142,small,south_east,78,32,August,2022,Q3
1098608,903649,2022-08-13,02:06:00,20.0,44106,small,greater_london,28,32,August,2022,Q3
1098614,822948,2022-08-14,02:47:00,20.0,19476,small,south_east,45,32,August,2022,Q3
1098615,773078,2022-08-14,07:56:00,20.0,26159,small,greater_london,24,32,August,2022,Q3
1098616,206414,2022-08-14,10:35:00,20.0,54904,small,south_west,92,32,August,2022,Q3
1098617,900267,2022-08-14,15:14:00,20.0,62027,small,south_west,104,32,August,2022,Q3
1098618,737452,2022-08-14,22:04:00,100.0,99038,large,greater_london,6,32,August,2022,Q3
1098619,669471,2022-08-14,23:46:00,20.0,13661,small,north_east,173,32,August,2022,Q3
1098626,271400,2022-08-15,23:23:00,20.0,47082,small,south_east,56,33,August,2022,Q3
1098624,565632,2022-08-15,15:02:00,100.0,75832,large,south_west,236,33,August,2022,Q3
1098625,556771,2022-08-15,18:26:00,20.0,9170,small,west_midlands,97,33,August,2022,Q3
1098622,468596,2022-08-15,07:32:00,20.0,60657,small,south_east,61,33,August,2022,Q3
1098621,103222,2022-08-15,05:07:00,20.0,27893,small,north_east,175,33,August,2022,Q3
1098620,335138,2022-08-15,03:08:00,20.0,11866,small,west_midlands,99,33,August,2022,Q3
1098623,641178,2022-08-15,11:19:00,100.0,95070,large,south_west,133,33,August,2022,Q3
1098627,810515,2022-08-16,07:07:00,100.0,98858,large,south_east,41,33,August,2022,Q3
1098628,217665,2022-08-16,13:29:00,20.0,37551,small,greater_london,7,33,August,2022,Q3
1098629,958254,2022-08-16,19:22:00,20.0,43770,small,south_east,77,33,August,2022,Q3
1098630,112944,2022-08-17,00:02:00,20.0,66086,small,greater_london,13,33,August,2022,Q3
1098631,103222,2022-08-17,01:47:00,20.0,64854,small,greater_london,46,33,August,2022,Q3
1098632,777018,2022-08-17,05:53:00,20.0,47418,small,greater_london,49,33,August,2022,Q3
1098633,100131,2022-08-17,13:13:00,20.0,39654,small,south_west,137,33,August,2022,Q3
1098634,148972,2022-08-17,16:55:00,20.0,53383,small,south_east,61,33,August,2022,Q3
1098635,100131,2022-08-17,19:51:00,20.0,9951,small,north_east,211,33,August,2022,Q3
1098636,518489,2022-08-17,21:04:00,100.0,85292,large,greater_london,8,33,August,2022,Q3
1098640,103222,2022-08-18,17:27:00,20.0,21647,small,east_midlands,62,33,August,2022,Q3
1098639,876847,2022-08-18,10:54:00,20.0,21914,small,south_west,260,33,August,2022,Q3
1098637,786602,2022-08-18,03:25:00,20.0,14287,small,greater_london,27,33,August,2022,Q3
1098638,257480,2022-08-18,09:15:00,20.0,29275,small,south_east,49,33,August,2022,Q3
1098641,479485,2022-08-19,00:47:00,20.0,11239,small,east_midlands,95,33,August,2022,Q3
1098642,380859,2022-08-19,01:24:00,20.0,23857,small,south_east,44,33,August,2022,Q3
1098643,179218,2022-08-19,05:05:00,20.0,73193,small,south_east,66,33,August,2022,Q3
1098644,467226,2022-08-19,09:47:00,20.0,18867,small,greater_london,17,33,August,2022,Q3
1098645,537878,2022-08-19,13:19:00,100.0,86434,large,north_wales,184,33,August,2022,Q3
1098646,104011,2022-08-19,19:30:00,20.0,2820,small,south_east,50,33,August,2022,Q3
1098647,197921,2022-08-19,20:39:00,100.0,78938,large,east_midlands,96,33,August,2022,Q3
1098648,376519,2022-08-19,23:02:00,20.0,18666,small,south_east,66,33,August,2022,Q3
1098655,535074,2022-08-20,23:51:00,100.0,90215,large,south_wales,194,33,August,2022,Q3
1098654,557523,2022-08-20,17:57:00,20.0,43592,small,greater_london,31,33,August,2022,Q3
1098652,478413,2022-08-20,07:32:00,20.0,60136,small,south_west,51,33,August,2022,Q3
1098653,688200,2022-08-20,10:54:00,20.0,21717,small,south_west,63,33,August,2022,Q3
1098650,258888,2022-08-20,03:18:00,20.0,3509,small,south_wales,159,33,August,2022,Q3
1098651,428348,2022-08-20,06:54:00,20.0,37547,small,greater_london,10,33,August,2022,Q3
1098649,344405,2022-08-20,02:27:00,20.0,4882,small,south_west,298,33,August,2022,Q3
1098656,430479,2022-08-21,03:25:00,100.0,92335,large,south_east,62,33,August,2022,Q3
1098657,980951,2022-08-21,11:09:00,100.0,94357,large,south_west,90,33,August,2022,Q3
1098658,496470,2022-08-21,15:01:00,100.0,90725,large,west_midlands,95,33,August,2022,Q3
1098659,892263,2022-08-21,17:00:00,20.0,12519,small,greater_london,37,33,August,2022,Q3
1098660,244435,2022-08-21,21:35:00,20.0,3138,small,south_east,58,33,August,2022,Q3
1098661,452173,2022-08-22,00:37:00,20.0,28150,small,west_midlands,155,34,August,2022,Q3
1098662,704963,2022-08-22,04:31:00,20.0,15977,small,greater_london,23,34,August,2022,Q3
1098663,994411,2022-08-22,11:06:00,20.0,8505,small,south_wales,229,34,August,2022,Q3
1098664,411507,2022-08-22,15:27:00,20.0,56051,small,north_east,290,34,August,2022,Q3
1098665,583556,2022-08-22,18:02:00,100.0,98346,large,south_east,64,34,August,2022,Q3
1098668,722003,2022-08-23,05:34:00,20.0,53201,small,greater_london,39,34,August,2022,Q3
1098674,975072,2022-08-23,22:13:00,20.0,32095,small,east_midlands,78,34,August,2022,Q3
1098673,104011,2022-08-23,19:06:00,20.0,26582,small,greater_london,17,34,August,2022,Q3
1098672,938666,2022-08-23,14:44:00,20.0,22898,small,north_east,280,34,August,2022,Q3
1098671,610552,2022-08-23,10:10:00,100.0,83308,large,south_wales,207,34,August,2022,Q3
1098667,507548,2022-08-23,04:00:00,20.0,5450,small,greater_london,30,34,August,2022,Q3
1098669,482789,2022-08-23,05:55:00,100.0,92648,large,south_west,276,34,August,2022,Q3
1098666,104011,2022-08-23,01:18:00,20.0,46681,small,east_midlands,64,34,August,2022,Q3
1098670,246047,2022-08-23,09:59:00,100.0,85963,large,south_east,77,34,August,2022,Q3
1098675,236367,2022-08-24,04:50:00,20.0,57204,small,south_wales,240,34,August,2022,Q3
1098676,563604,2022-08-24,12:23:00,20.0,38484,small,south_east,80,34,August,2022,Q3
1098677,291755,2022-08-24,17:44:00,20.0,59415,small,west_midlands,135,34,August,2022,Q3
1098678,636659,2022-08-24,21:20:00,20.0,26564,small,greater_london,15,34,August,2022,Q3
1098683,103222,2022-08-25,20:08:00,20.0,61872,small,greater_london,50,34,August,2022,Q3
1098684,125932,2022-08-25,21:22:00,20.0,65472,small,greater_london,11,34,August,2022,Q3
1098685,673776,2022-08-25,22:03:00,20.0,50473,small,greater_london,33,34,August,2022,Q3
1098682,204881,2022-08-25,17:10:00,20.0,13599,small,south_east,63,34,August,2022,Q3
1098680,557251,2022-08-25,07:31:00,20.0,18132,small,south_east,48,34,August,2022,Q3
1098679,898463,2022-08-25,00:06:00,20.0,56663,small,south_east,52,34,August,2022,Q3
1098681,483643,2022-08-25,11:05:00,20.0,42468,small,south_west,208,34,August,2022,Q3
1098686,913820,2022-08-26,03:00:00,20.0,67540,small,north_east,232,34,August,2022,Q3
1098687,140541,2022-08-26,08:49:00,20.0,36176,small,south_east,74,34,August,2022,Q3
1098688,653142,2022-08-26,11:29:00,100.0,82774,large,south_wales,158,34,August,2022,Q3
1098689,468080,2022-08-26,11:43:00,20.0,71996,small,south_east,61,34,August,2022,Q3
1098690,415960,2022-08-26,14:27:00,20.0,73660,small,greater_london,14,34,August,2022,Q3
1098691,871824,2022-08-26,14:39:00,100.0,85285,large,greater_london,45,34,August,2022,Q3
1098692,220287,2022-08-26,14:50:00,20.0,38138,small,west_midlands,123,34,August,2022,Q3
1098693,357230,2022-08-26,19:47:00,100.0,83915,large,greater_london,25,34,August,2022,Q3
1098698,856317,2022-08-27,21:46:00,20.0,22916,small,south_west,81,34,August,2022,Q3
1098696,990312,2022-08-27,16:35:00,20.0,51511,small,east_midlands,66,34,August,2022,Q3
1098697,619863,2022-08-27,19:45:00,20.0,36585,small,west_midlands,156,34,August,2022,Q3
1098694,100131,2022-08-27,01:49:00,20.0,12260,small,south_west,171,34,August,2022,Q3
1098695,905309,2022-08-27,08:39:00,20.0,73804,small,south_wales,210,34,August,2022,Q3
1098699,410482,2022-08-28,01:47:00,20.0,4216,small,south_east,54,34,August,2022,Q3
1098700,802773,2022-08-28,05:52:00,20.0,47985,small,south_east,66,34,August,2022,Q3
1098701,462991,2022-08-28,10:19:00,100.0,75131,large,greater_london,24,34,August,2022,Q3
1098702,642958,2022-08-28,12:20:00,20.0,74844,small,greater_london,15,34,August,2022,Q3
1098703,567349,2022-08-28,20:18:00,100.0,77676,large,south_west,292,34,August,2022,Q3
1098704,166590,2022-08-28,23:55:00,20.0,16771,small,south_west,237,34,August,2022,Q3
1098705,434747,2022-08-29,03:20:00,20.0,40069,small,north_wales,199,35,August,2022,Q3
1098706,103222,2022-08-29,05:04:00,100.0,94853,large,east_midlands,64,35,August,2022,Q3
1098707,122747,2022-08-29,05:45:00,20.0,70669,small,greater_london,13,35,August,2022,Q3
1098708,103222,2022-08-29,13:10:00,20.0,72711,small,east_midlands,81,35,August,2022,Q3
1098709,872994,2022-08-29,18:06:00,100.0,79001,large,south_wales,212,35,August,2022,Q3
1098717,103222,2022-08-30,22:25:00,20.0,73114,small,greater_london,22,35,August,2022,Q3
1098716,104011,2022-08-30,18:46:00,20.0,13195,small,south_east,79,35,August,2022,Q3
1098714,264333,2022-08-30,12:38:00,20.0,42983,small,south_west,218,35,August,2022,Q3
1098715,921694,2022-08-30,13:04:00,20.0,74469,small,greater_london,13,35,August,2022,Q3
1098712,117089,2022-08-30,06:54:00,20.0,31055,small,greater_london,8,35,August,2022,Q3
1098710,449262,2022-08-30,00:25:00,100.0,91648,large,south_east,65,35,August,2022,Q3
1098713,648047,2022-08-30,09:16:00,100.0,96595,large,south_west,294,35,August,2022,Q3
1098711,280200,2022-08-30,06:23:00,100.0,88282,large,north_east,290,35,August,2022,Q3
1098718,522429,2022-08-31,06:11:00,20.0,26161,small,east_midlands,107,35,August,2022,Q3
1098719,746036,2022-08-31,10:06:00,20.0,51617,small,south_west,264,35,August,2022,Q3
1098720,803512,2022-08-31,15:07:00,20.0,35922,small,south_east,79,35,August,2022,Q3
1098721,103222,2022-08-31,17:45:00,100.0,89508,large,south_west,54,35,August,2022,Q3
1098722,326529,2022-08-31,19:45:00,20.0,19611,small,greater_london,29,35,August,2022,Q3
1098723,143653,2022-08-31,23:08:00,20.0,46400,small,south_west,282,35,August,2022,Q3
1098724,736363,2022-09-01,00:49:00,20.0,5541,small,greater_london,17,35,September,2022,Q3
1098725,150477,2022-09-01,08:07:00,20.0,59214,small,east_midlands,63,35,September,2022,Q3
1098726,188695,2022-09-01,17:33:00,20.0,3106,small,greater_london,43,35,September,2022,Q3
1098727,278918,2022-09-02,09:04:00,20.0,47473,small,greater_london,29,35,September,2022,Q3
1098728,666803,2022-09-03,00:20:00,20.0,56630,small,south_west,98,35,September,2022,Q3
1098729,851226,2022-09-03,15:00:00,20.0,74194,small,south_east,70,35,September,2022,Q3
1098730,566889,2022-09-03,18:43:00,20.0,49066,small,greater_london,33,35,September,2022,Q3
1098732,662195,2022-09-04,14:44:00,20.0,58131,small,greater_london,27,35,September,2022,Q3
1098731,873715,2022-09-04,06:25:00,20.0,17455,small,greater_london,29,35,September,2022,Q3
1098733,510225,2022-09-05,04:13:00,100.0,92860,large,south_east,73,36,September,2022,Q3
1098734,918058,2022-09-05,04:20:00,100.0,96594,large,south_east,48,36,September,2022,Q3
1098735,667467,2022-09-05,13:16:00,20.0,5828,small,south_east,42,36,September,2022,Q3
1098736,765846,2022-09-05,14:13:00,20.0,26392,small,south_west,102,36,September,2022,Q3
1098737,147479,2022-09-05,15:27:00,20.0,9373,small,greater_london,13,36,September,2022,Q3
1098738,764688,2022-09-05,22:09:00,20.0,70487,small,south_east,78,36,September,2022,Q3
1098739,228442,2022-09-06,09:50:00,20.0,35415,small,west_midlands,117,36,September,2022,Q3
1098740,483951,2022-09-06,18:47:00,20.0,9255,small,greater_london,43,36,September,2022,Q3
1098741,104011,2022-09-07,08:35:00,20.0,3362,small,greater_london,29,36,September,2022,Q3
1098742,999035,2022-09-07,17:53:00,100.0,77536,large,greater_london,39,36,September,2022,Q3
1098743,473562,2022-09-07,21:07:00,20.0,60145,small,greater_london,13,36,September,2022,Q3
1098746,902628,2022-09-08,18:40:00,20.0,24161,small,greater_london,32,36,September,2022,Q3
1098745,393999,2022-09-08,11:05:00,20.0,35358,small,south_east,63,36,September,2022,Q3
1098744,307013,2022-09-08,09:33:00,20.0,51392,small,greater_london,40,36,September,2022,Q3
1098747,886504,2022-09-09,05:32:00,20.0,50969,small,east_midlands,67,36,September,2022,Q3
1098748,815537,2022-09-09,20:09:00,20.0,72002,small,south_west,186,36,September,2022,Q3
1098749,637279,2022-09-10,11:29:00,20.0,17227,small,south_east,42,36,September,2022,Q3
1098750,281673,2022-09-11,00:58:00,100.0,91208,large,south_east,70,36,September,2022,Q3
1098751,538664,2022-09-11,08:39:00,20.0,63381,small,south_west,232,36,September,2022,Q3
1098752,103222,2022-09-11,09:41:00,100.0,79378,large,south_west,275,36,September,2022,Q3
1098753,431551,2022-09-11,21:46:00,20.0,3817,small,east_midlands,111,36,September,2022,Q3
1098754,971422,2022-09-11,22:39:00,100.0,96749,large,west_midlands,110,36,September,2022,Q3
1098755,418821,2022-09-12,07:35:00,20.0,53965,small,south_east,64,37,September,2022,Q3
1098756,104011,2022-09-12,09:43:00,20.0,63596,small,east_midlands,65,37,September,2022,Q3
1098757,841918,2022-09-12,18:05:00,20.0,26456,small,south_east,62,37,September,2022,Q3
1098759,538776,2022-09-13,10:12:00,20.0,47490,small,south_east,42,37,September,2022,Q3
1098760,157473,2022-09-13,20:57:00,20.0,23322,small,north_east,278,37,September,2022,Q3
1098758,799558,2022-09-13,08:19:00,20.0,27543,small,south_east,54,37,September,2022,Q3
1098761,353188,2022-09-14,12:29:00,20.0,13984,small,south_west,165,37,September,2022,Q3
1098762,993267,2022-09-15,01:09:00,20.0,1523,small,south_east,77,37,September,2022,Q3
1098763,315559,2022-09-15,14:36:00,20.0,33072,small,greater_london,33,37,September,2022,Q3
1098764,249051,2022-09-16,01:25:00,100.0,76270,large,west_midlands,119,37,September,2022,Q3
1098765,323620,2022-09-16,13:07:00,20.0,51514,small,east_midlands,61,37,September,2022,Q3
1098766,691557,2022-09-17,01:00:00,20.0,17099,small,greater_london,25,37,September,2022,Q3
1098767,100131,2022-09-17,15:59:00,20.0,18810,small,south_wales,142,37,September,2022,Q3
1098768,429402,2022-09-17,20:57:00,20.0,24175,small,south_east,45,37,September,2022,Q3
1098769,887756,2022-09-18,02:10:00,20.0,2347,small,south_west,150,37,September,2022,Q3
1098770,132320,2022-09-18,03:10:00,20.0,23696,small,south_east,65,37,September,2022,Q3
1098771,221022,2022-09-18,08:21:00,20.0,68095,small,south_west,217,37,September,2022,Q3
1098772,699274,2022-09-18,12:08:00,100.0,81440,large,south_east,48,37,September,2022,Q3
1098776,938528,2022-09-19,16:27:00,100.0,78614,large,greater_london,35,38,September,2022,Q3
1098777,649436,2022-09-19,17:21:00,20.0,58836,small,south_east,69,38,September,2022,Q3
1098775,946781,2022-09-19,13:31:00,100.0,87068,large,east_midlands,53,38,September,2022,Q3
1098773,201246,2022-09-19,01:55:00,20.0,63984,small,east_midlands,108,38,September,2022,Q3
1098774,779162,2022-09-19,04:12:00,20.0,17357,small,south_west,65,38,September,2022,Q3
1098778,622365,2022-09-20,01:27:00,20.0,18119,small,west_midlands,103,38,September,2022,Q3
1098779,429913,2022-09-20,09:28:00,20.0,14596,small,greater_london,23,38,September,2022,Q3
1098780,318966,2022-09-20,09:49:00,20.0,67156,small,south_east,56,38,September,2022,Q3
1098781,103222,2022-09-20,23:01:00,20.0,71370,small,south_west,190,38,September,2022,Q3
1098782,370366,2022-09-21,12:19:00,20.0,43954,small,north_east,286,38,September,2022,Q3
1098783,202391,2022-09-22,01:02:00,100.0,98974,large,greater_london,37,38,September,2022,Q3
1098784,433131,2022-09-22,16:13:00,20.0,39470,small,east_midlands,46,38,September,2022,Q3
1098785,282811,2022-09-22,18:10:00,100.0,93235,large,south_west,180,38,September,2022,Q3
1098786,100131,2022-09-23,06:49:00,20.0,40281,small,greater_london,42,38,September,2022,Q3
1098787,787412,2022-09-23,15:57:00,20.0,27422,small,south_west,295,38,September,2022,Q3
1098788,408943,2022-09-23,17:35:00,20.0,1643,small,south_wales,163,38,September,2022,Q3
1098789,786506,2022-09-24,01:39:00,20.0,32255,small,greater_london,16,38,September,2022,Q3
1098790,675500,2022-09-24,16:50:00,20.0,8422,small,south_east,63,38,September,2022,Q3
1098792,170014,2022-09-25,14:21:00,20.0,42314,small,south_west,216,38,September,2022,Q3
1098791,463815,2022-09-25,02:37:00,100.0,80059,large,greater_london,42,38,September,2022,Q3
1098793,150752,2022-09-26,02:17:00,100.0,87889,large,south_east,55,39,September,2022,Q3
1098794,155992,2022-09-26,17:06:00,20.0,57892,small,greater_london,22,39,September,2022,Q3
1098795,985231,2022-09-27,06:51:00,20.0,7364,small,east_midlands,73,39,September,2022,Q3
1098796,842667,2022-09-27,16:31:00,20.0,71724,small,south_west,251,39,September,2022,Q3
1098797,862457,2022-09-28,03:28:00,100.0,97220,large,greater_london,11,39,September,2022,Q3
1098798,788083,2022-09-28,11:55:00,20.0,32073,small,greater_london,44,39,September,2022,Q3
1098799,480430,2022-09-28,14:47:00,20.0,72424,small,south_west,206,39,September,2022,Q3
1098800,165123,2022-09-28,17:43:00,20.0,34299,small,south_east,66,39,September,2022,Q3
1098801,597121,2022-09-29,09:17:00,20.0,31469,small,greater_london,36,39,September,2022,Q3
1098802,280094,2022-09-29,20:02:00,100.0,88082,large,south_east,42,39,September,2022,Q3
1098803,145245,2022-09-29,21:51:00,100.0,85329,large,south_east,47,39,September,2022,Q3
1098804,732716,2022-09-30,13:29:00,20.0,42725,small,greater_london,23,39,September,2022,Q3
1098805,574370,2022-09-30,20:16:00,20.0,26480,small,greater_london,10,39,September,2022,Q3
1098807,264660,2022-10-01,21:59:00,20.0,70915,small,south_east,48,39,October,2022,Q4
1098806,160582,2022-10-01,06:40:00,100.0,89360,large,east_midlands,98,39,October,2022,Q4
1098808,104011,2022-10-02,05:47:00,20.0,33773,small,south_east,46,39,October,2022,Q4
1098809,103222,2022-10-02,10:37:00,100.0,90483,large,south_east,45,39,October,2022,Q4
1098810,265542,2022-10-02,18:59:00,20.0,16236,small,greater_london,12,39,October,2022,Q4
1098811,813656,2022-10-03,09:42:00,20.0,23673,small,south_east,53,40,October,2022,Q4
1098812,667394,2022-10-03,10:07:00,20.0,71478,small,south_wales,242,40,October,2022,Q4
1098813,854632,2022-10-03,12:27:00,20.0,20957,small,greater_london,27,40,October,2022,Q4
1098814,205222,2022-10-04,04:15:00,20.0,28689,small,south_west,56,40,October,2022,Q4
1098815,701170,2022-10-04,08:51:00,100.0,81346,large,greater_london,16,40,October,2022,Q4
1098816,212703,2022-10-04,11:22:00,100.0,88419,large,south_east,66,40,October,2022,Q4
1098817,727464,2022-10-04,21:31:00,20.0,68059,small,south_wales,146,40,October,2022,Q4
1098821,284806,2022-10-05,14:51:00,100.0,75834,large,greater_london,12,40,October,2022,Q4
1098820,398505,2022-10-05,12:51:00,100.0,81093,large,south_east,61,40,October,2022,Q4
1098822,435476,2022-10-05,20:45:00,100.0,92477,large,greater_london,39,40,October,2022,Q4
1098818,588029,2022-10-05,00:05:00,100.0,97937,large,south_wales,204,40,October,2022,Q4
1098819,461157,2022-10-05,05:41:00,100.0,85592,large,south_east,75,40,October,2022,Q4
1098823,656454,2022-10-06,12:26:00,20.0,25094,small,south_east,62,40,October,2022,Q4
1098830,799841,2022-10-07,22:29:00,20.0,1825,small,south_west,286,40,October,2022,Q4
1098828,320248,2022-10-07,20:45:00,20.0,24320,small,greater_london,30,40,October,2022,Q4
1098827,424072,2022-10-07,14:00:00,20.0,1118,small,south_west,240,40,October,2022,Q4
1098829,550282,2022-10-07,21:15:00,20.0,53453,small,east_midlands,75,40,October,2022,Q4
1098825,927602,2022-10-07,02:35:00,20.0,1310,small,south_wales,203,40,October,2022,Q4
1098824,169358,2022-10-07,01:25:00,20.0,59236,small,greater_london,46,40,October,2022,Q4
